date_sol,Temp_sol,Ghi,rain_sol,hum_sol,dir_sol,spd_sol
2022-02-26 00:00:00,11.1,0,2.4600000000000004,98.2,123,1.0
2022-02-26 00:05:00,11.1,0,2.44,98.1,124,1.0
2022-02-26 00:10:00,11.1,0,2.43,98.1,126,1.0
2022-02-26 00:15:00,11.0,0,2.42,98.0,128,1.0
2022-02-26 00:20:00,11.0,0,2.4000000000000004,97.9,130,1.0
2022-02-26 00:25:00,10.9,0,2.39,97.8,132,1.0
2022-02-26 00:30:00,10.9,0,2.37,97.7,134,1.0
2022-02-26 00:35:00,10.9,0,2.3600000000000003,97.6,135,1.0
2022-02-26 00:40:00,10.8,0,2.35,97.6,137,1.1
2022-02-26 00:45:00,10.8,0,2.33,97.5,138,1.1
2022-02-26 00:50:00,10.7,0,2.32,97.4,140,1.1
2022-02-26 00:55:00,10.7,0,2.31,97.3,141,1.1
2022-02-26 01:00:00,10.7,0,2.3000000000000003,97.3,141,1.1
2022-02-26 01:05:00,10.6,0,2.29,97.2,141,1.2
2022-02-26 01:10:00,10.5,0,2.2800000000000002,97.2,141,1.2
2022-02-26 01:15:00,10.5,0,2.2800000000000002,97.1,141,1.2
2022-02-26 01:20:00,10.4,0,2.27,97.1,140,1.2
2022-02-26 01:25:00,10.4,0,2.27,97.1,140,1.3
2022-02-26 01:30:00,10.3,0,2.2600000000000002,97.0,140,1.3
2022-02-26 01:35:00,10.2,0,2.2600000000000002,97.0,139,1.3
2022-02-26 01:40:00,10.2,0,2.25,97.0,139,1.3
2022-02-26 01:45:00,10.1,0,2.25,96.9,139,1.4
2022-02-26 01:50:00,10.1,0,2.2399999999999998,96.9,139,1.4
2022-02-26 01:55:00,10.0,0,2.2399999999999998,96.9,139,1.4
2022-02-26 02:00:00,10.0,0,2.23,96.9,139,1.4
2022-02-26 02:05:00,10.0,0,2.23,96.9,139,1.4
2022-02-26 02:10:00,9.9,0,2.22,96.9,139,1.4
2022-02-26 02:15:00,9.9,0,2.22,96.9,140,1.4
2022-02-26 02:20:00,9.9,0,2.2100000000000004,96.9,140,1.4
2022-02-26 02:25:00,9.9,0,2.2100000000000004,96.9,141,1.4
2022-02-26 02:30:00,9.9,0,2.2,96.9,141,1.4
2022-02-26 02:35:00,9.9,0,2.2,96.9,141,1.3
2022-02-26 02:40:00,9.8,0,2.2,96.9,142,1.3
2022-02-26 02:45:00,9.8,0,2.19,96.9,142,1.3
2022-02-26 02:50:00,9.8,0,2.19,96.9,143,1.3
2022-02-26 02:55:00,9.8,0,2.18,96.8,143,1.3
2022-02-26 03:00:00,9.8,0,2.18,96.8,143,1.3
2022-02-26 03:05:00,9.8,0,2.18,96.8,142,1.2
2022-02-26 03:10:00,9.8,0,2.18,96.8,142,1.2
2022-02-26 03:15:00,9.8,0,2.18,96.7,141,1.2
2022-02-26 03:20:00,9.8,0,2.17,96.7,140,1.1
2022-02-26 03:25:00,9.8,0,2.17,96.7,140,1.1
2022-02-26 03:30:00,9.8,0,2.17,96.6,139,1.0
2022-02-26 03:35:00,9.9,0,2.17,96.6,138,1.0
2022-02-26 03:40:00,9.9,0,2.17,96.6,137,1.0
2022-02-26 03:45:00,9.9,0,2.17,96.5,136,0.9
2022-02-26 03:50:00,9.9,0,2.17,96.5,135,0.9
2022-02-26 03:55:00,9.9,0,2.17,96.5,134,0.9
2022-02-26 04:00:00,9.9,0,2.16,96.5,133,0.8
2022-02-26 04:05:00,9.9,0,2.16,96.5,132,0.8
2022-02-26 04:10:00,9.9,0,2.16,96.5,131,0.8
2022-02-26 04:15:00,9.9,0,2.16,96.5,129,0.8
2022-02-26 04:20:00,9.9,0,2.16,96.5,128,0.8
2022-02-26 04:25:00,9.9,0,2.16,96.5,127,0.7
2022-02-26 04:30:00,9.9,0,2.16,96.5,126,0.7
2022-02-26 04:35:00,9.9,0,2.16,96.5,125,0.7
2022-02-26 04:40:00,9.9,0,2.16,96.5,123,0.7
2022-02-26 04:45:00,9.9,0,2.16,96.5,122,0.7
2022-02-26 04:50:00,9.9,0,2.16,96.5,121,0.7
2022-02-26 04:55:00,9.9,0,2.16,96.6,121,0.7
2022-02-26 05:00:00,9.9,0,2.16,96.6,122,0.7
2022-02-26 05:05:00,9.8,0,2.15,96.6,125,0.7
2022-02-26 05:10:00,9.7,0,2.15,96.7,129,0.7
2022-02-26 05:15:00,9.7,0,2.15,96.7,132,0.8
2022-02-26 05:20:00,9.6,0,2.15,96.7,135,0.8
2022-02-26 05:25:00,9.5,0,2.15,96.8,138,0.8
2022-02-26 05:30:00,9.5,0,2.15,96.8,141,0.9
2022-02-26 05:35:00,9.4,0,2.15,96.8,143,0.9
2022-02-26 05:40:00,9.3,0,2.15,96.9,145,1.0
2022-02-26 05:45:00,9.3,0,2.15,96.9,147,1.0
2022-02-26 05:50:00,9.2,0,2.15,97.0,149,1.1
2022-02-26 05:55:00,9.2,0,2.15,97.0,150,1.1
2022-02-26 06:00:00,9.2,0,2.15,96.9,151,1.1
2022-02-26 06:05:00,9.2,0,2.14,96.8,151,1.2
2022-02-26 06:10:00,9.3,0,2.14,96.7,151,1.2
2022-02-26 06:15:00,9.3,1,2.14,96.6,151,1.2
2022-02-26 06:20:00,9.4,2,2.14,96.5,151,1.3
2022-02-26 06:25:00,9.4,8,2.1300000000000003,96.4,151,1.3
2022-02-26 06:30:00,9.5,17,2.1300000000000003,96.3,151,1.3
2022-02-26 06:35:00,9.5,27,2.1300000000000003,96.2,152,1.3
2022-02-26 06:40:00,9.6,39,2.1300000000000003,96.1,152,1.4
2022-02-26 06:45:00,9.6,50,2.12,96.0,152,1.4
2022-02-26 06:50:00,9.7,60,2.12,95.9,152,1.4
2022-02-26 06:55:00,9.8,74,2.12,95.7,151,1.4
2022-02-26 07:00:00,9.9,90,2.12,95.3,151,1.4
2022-02-26 07:05:00,10.1,111,2.12,94.8,150,1.4
2022-02-26 07:10:00,10.3,135,2.12,94.1,148,1.3
2022-02-26 07:15:00,10.5,154,2.12,93.5,147,1.3
2022-02-26 07:20:00,10.7,171,2.12,92.9,145,1.2
2022-02-26 07:25:00,10.9,168,2.12,92.2,143,1.2
2022-02-26 07:30:00,11.1,152,2.12,91.6,141,1.1
2022-02-26 07:35:00,11.3,155,2.12,91.0,138,1.1
2022-02-26 07:40:00,11.5,171,2.12,90.4,136,1.0
2022-02-26 07:45:00,11.7,185,2.12,89.8,133,1.0
2022-02-26 07:50:00,11.9,198,2.12,89.2,130,0.9
2022-02-26 07:55:00,12.1,221,2.1300000000000003,88.6,127,0.9
2022-02-26 08:00:00,12.3,251,2.1300000000000003,87.9,123,0.9
2022-02-26 08:05:00,12.5,275,2.1300000000000003,87.2,120,0.8
2022-02-26 08:10:00,12.7,297,2.14,86.5,116,0.8
2022-02-26 08:15:00,12.8,301,2.14,85.8,113,0.8
2022-02-26 08:20:00,13.0,293,2.14,85.1,109,0.8
2022-02-26 08:25:00,13.2,301,2.15,84.4,105,0.8
2022-02-26 08:30:00,13.3,319,2.15,83.7,101,0.8
2022-02-26 08:35:00,13.5,350,2.16,83.0,98,0.8
2022-02-26 08:40:00,13.7,390,2.16,82.3,94,0.8
2022-02-26 08:45:00,13.8,436,2.16,81.6,90,0.8
2022-02-26 08:50:00,14.0,485,2.17,80.9,87,0.8
2022-02-26 08:55:00,14.2,511,2.17,80.3,84,0.8
2022-02-26 09:00:00,14.3,520,2.18,79.8,81,0.8
2022-02-26 09:05:00,14.4,516,2.18,79.3,79,0.8
2022-02-26 09:10:00,14.5,502,2.18,78.8,77,0.8
2022-02-26 09:15:00,14.6,489,2.19,78.4,74,0.8
2022-02-26 09:20:00,14.7,476,2.19,78.0,72,0.8
2022-02-26 09:25:00,14.8,496,2.2,77.5,70,0.8
2022-02-26 09:30:00,15.0,539,2.2,77.1,67,0.8
2022-02-26 09:35:00,15.1,569,2.2,76.7,64,0.8
2022-02-26 09:40:00,15.2,590,2.2100000000000004,76.3,62,0.7
2022-02-26 09:45:00,15.3,546,2.2100000000000004,75.8,59,0.7
2022-02-26 09:50:00,15.4,459,2.22,75.4,56,0.7
2022-02-26 09:55:00,15.5,469,2.22,75.2,53,0.7
2022-02-26 10:00:00,15.5,544,2.23,75.1,50,0.7
2022-02-26 10:05:00,15.6,635,2.23,75.1,46,0.7
2022-02-26 10:10:00,15.6,737,2.2399999999999998,75.3,42,0.7
2022-02-26 10:15:00,15.6,831,2.2399999999999998,75.4,38,0.7
2022-02-26 10:20:00,15.6,919,2.25,75.6,35,0.7
2022-02-26 10:25:00,15.6,962,2.25,75.8,31,0.8
2022-02-26 10:30:00,15.6,975,2.2600000000000002,76.0,27,0.8
2022-02-26 10:35:00,15.7,987,2.27,76.1,24,0.8
2022-02-26 10:40:00,15.7,999,2.27,76.3,21,0.8
2022-02-26 10:45:00,15.7,1011,2.2800000000000002,76.5,18,0.8
2022-02-26 10:50:00,15.7,1021,2.2800000000000002,76.6,15,0.9
2022-02-26 10:55:00,15.7,1032,2.29,76.9,14,0.9
2022-02-26 11:00:00,15.7,1041,2.3000000000000003,77.3,13,0.9
2022-02-26 11:05:00,15.6,1051,2.3000000000000003,77.8,13,0.9
2022-02-26 11:10:00,15.5,1059,2.31,78.4,15,0.9
2022-02-26 11:15:00,15.4,977,2.31,79.0,16,0.9
2022-02-26 11:20:00,15.3,833,2.32,79.6,17,0.9
2022-02-26 11:25:00,15.3,700,2.32,80.2,18,0.9
2022-02-26 11:30:00,15.2,574,2.33,80.8,20,0.9
2022-02-26 11:35:00,15.1,525,2.33,81.4,21,0.9
2022-02-26 11:40:00,15.0,527,2.34,82.0,22,0.9
2022-02-26 11:45:00,14.9,480,2.34,82.6,23,0.9
2022-02-26 11:50:00,14.8,398,2.35,83.2,25,0.9
2022-02-26 11:55:00,14.8,353,2.35,83.6,26,0.9
2022-02-26 12:00:00,14.8,332,2.35,83.9,28,0.9
2022-02-26 12:05:00,14.8,370,2.3600000000000003,83.9,29,0.9
2022-02-26 12:10:00,14.9,449,2.3600000000000003,83.8,31,0.9
2022-02-26 12:15:00,15.0,531,2.3600000000000003,83.7,32,0.9
2022-02-26 12:20:00,15.1,615,2.3600000000000003,83.5,34,0.9
2022-02-26 12:25:00,15.1,688,2.3600000000000003,83.4,36,0.9
2022-02-26 12:30:00,15.2,755,2.37,83.3,38,0.9
2022-02-26 12:35:00,15.3,730,2.37,83.1,39,0.9
2022-02-26 12:40:00,15.4,645,2.37,83.0,41,0.9
2022-02-26 12:45:00,15.4,566,2.37,82.9,43,0.9
2022-02-26 12:50:00,15.5,493,2.37,82.8,44,0.9
2022-02-26 12:55:00,15.6,449,2.3800000000000003,82.8,45,0.9
2022-02-26 13:00:00,15.5,425,2.3800000000000003,82.8,46,0.9
2022-02-26 13:05:00,15.5,404,2.3800000000000003,83.0,46,0.9
2022-02-26 13:10:00,15.4,385,2.37,83.3,45,0.9
2022-02-26 13:15:00,15.3,367,2.37,83.5,44,0.9
2022-02-26 13:20:00,15.3,348,2.37,83.8,44,0.9
2022-02-26 13:25:00,15.2,333,2.37,84.0,43,0.9
2022-02-26 13:30:00,15.1,320,2.37,84.3,42,0.9
2022-02-26 13:35:00,15.0,328,2.37,84.5,42,0.9
2022-02-26 13:40:00,14.9,351,2.37,84.8,41,0.9
2022-02-26 13:45:00,14.8,343,2.37,85.1,40,0.9
2022-02-26 13:50:00,14.8,314,2.37,85.3,40,0.9
2022-02-26 13:55:00,14.7,310,2.37,85.5,40,0.9
2022-02-26 14:00:00,14.7,321,2.37,85.6,40,0.9
2022-02-26 14:05:00,14.6,320,2.37,85.7,40,0.9
2022-02-26 14:10:00,14.7,311,2.37,85.7,41,0.9
2022-02-26 14:15:00,14.7,395,2.37,85.6,42,0.9
2022-02-26 14:20:00,14.7,540,2.37,85.6,42,0.9
2022-02-26 14:25:00,14.7,517,2.37,85.6,43,0.9
2022-02-26 14:30:00,14.7,381,2.37,85.6,44,0.9
2022-02-26 14:35:00,14.7,328,2.37,85.6,44,1.0
2022-02-26 14:40:00,14.7,331,2.37,85.5,45,1.0
2022-02-26 14:45:00,14.7,344,2.37,85.5,46,1.0
2022-02-26 14:50:00,14.7,363,2.37,85.5,46,1.0
2022-02-26 14:55:00,14.6,391,2.37,85.6,47,1.0
2022-02-26 15:00:00,14.6,424,2.37,85.8,47,1.0
2022-02-26 15:05:00,14.5,427,2.37,86.1,48,1.0
2022-02-26 15:10:00,14.4,409,2.37,86.5,48,1.0
2022-02-26 15:15:00,14.3,399,2.37,87.0,49,0.9
2022-02-26 15:20:00,14.2,393,2.37,87.4,49,0.9
2022-02-26 15:25:00,14.1,394,2.37,87.8,50,0.9
2022-02-26 15:30:00,14.0,401,2.37,88.2,50,0.9
2022-02-26 15:35:00,13.8,403,2.37,88.6,51,0.9
2022-02-26 15:40:00,13.7,401,2.37,89.0,51,0.9
2022-02-26 15:45:00,13.6,392,2.37,89.5,52,0.8
2022-02-26 15:50:00,13.5,379,2.37,89.9,53,0.8
2022-02-26 15:55:00,13.4,366,2.37,90.3,54,0.8
2022-02-26 16:00:00,13.3,353,2.37,90.6,55,0.8
2022-02-26 16:05:00,13.3,334,2.37,90.9,58,0.8
2022-02-26 16:10:00,13.2,313,2.37,91.1,61,0.7
2022-02-26 16:15:00,13.2,335,2.37,91.3,64,0.7
2022-02-26 16:20:00,13.1,387,2.3800000000000003,91.6,67,0.7
2022-02-26 16:25:00,13.0,408,2.3800000000000003,91.8,71,0.7
2022-02-26 16:30:00,13.0,410,2.3800000000000003,92.0,75,0.7
2022-02-26 16:35:00,12.9,404,2.3800000000000003,92.3,79,0.6
2022-02-26 16:40:00,12.9,392,2.3800000000000003,92.5,83,0.6
2022-02-26 16:45:00,12.8,360,2.3800000000000003,92.8,87,0.6
2022-02-26 16:50:00,12.7,314,2.3800000000000003,93.0,91,0.6
2022-02-26 16:55:00,12.7,261,2.39,93.3,95,0.6
2022-02-26 17:00:00,12.6,202,2.39,93.5,98,0.6
2022-02-26 17:05:00,12.5,185,2.39,93.7,101,0.6
2022-02-26 17:10:00,12.5,194,2.39,94.0,103,0.7
2022-02-26 17:15:00,12.4,180,2.4000000000000004,94.2,105,0.7
2022-02-26 17:20:00,12.3,151,2.4000000000000004,94.5,107,0.7
2022-02-26 17:25:00,12.3,122,2.4000000000000004,94.8,109,0.7
2022-02-26 17:30:00,12.2,93,2.4000000000000004,95.0,111,0.7
2022-02-26 17:35:00,12.1,81,2.41,95.3,113,0.7
2022-02-26 17:40:00,12.0,81,2.41,95.5,115,0.7
2022-02-26 17:45:00,12.0,78,2.41,95.8,116,0.7
2022-02-26 17:50:00,11.9,73,2.41,96.0,118,0.8
2022-02-26 17:55:00,11.8,55,2.42,96.2,119,0.8
2022-02-26 18:00:00,11.8,28,2.42,96.4,120,0.8
2022-02-26 18:05:00,11.8,15,2.42,96.5,121,0.8
2022-02-26 18:10:00,11.7,11,2.42,96.6,121,0.8
2022-02-26 18:15:00,11.7,7,2.42,96.7,121,0.8
2022-02-26 18:20:00,11.7,2,2.43,96.8,121,0.7
2022-02-26 18:25:00,11.7,0,2.43,96.9,121,0.7
2022-02-26 18:30:00,11.6,0,2.43,97.0,122,0.7
2022-02-26 18:35:00,11.6,0,2.43,97.1,122,0.7
2022-02-26 18:40:00,11.6,0,2.43,97.2,122,0.7
2022-02-26 18:45:00,11.6,0,2.43,97.3,122,0.7
2022-02-26 18:50:00,11.5,0,2.44,97.4,123,0.7
2022-02-26 18:55:00,11.5,0,2.44,97.4,124,0.7
2022-02-26 19:00:00,11.5,0,2.44,97.5,125,0.7
2022-02-26 19:05:00,11.5,0,2.44,97.5,127,0.7
2022-02-26 19:10:00,11.5,0,2.44,97.5,129,0.7
2022-02-26 19:15:00,11.4,0,2.44,97.5,131,0.7
2022-02-26 19:20:00,11.4,0,2.44,97.4,133,0.8
2022-02-26 19:25:00,11.4,0,2.44,97.4,135,0.8
2022-02-26 19:30:00,11.4,0,2.44,97.4,136,0.8
2022-02-26 19:35:00,11.4,0,2.44,97.4,138,0.8
2022-02-26 19:40:00,11.4,0,2.44,97.4,140,0.8
2022-02-26 19:45:00,11.3,0,2.44,97.4,141,0.9
2022-02-26 19:50:00,11.3,0,2.44,97.4,143,0.9
2022-02-26 19:55:00,11.3,0,2.44,97.4,144,0.9
2022-02-26 20:00:00,11.3,0,2.45,97.4,144,0.9
2022-02-26 20:05:00,11.3,0,2.45,97.4,145,0.9
2022-02-26 20:10:00,11.2,0,2.45,97.5,145,1.0
2022-02-26 20:15:00,11.2,0,2.45,97.5,145,1.0
2022-02-26 20:20:00,11.2,0,2.4600000000000004,97.5,145,1.0
2022-02-26 20:25:00,11.1,0,2.4600000000000004,97.5,145,1.0
2022-02-26 20:30:00,11.1,0,2.4600000000000004,97.6,145,1.0
2022-02-26 20:35:00,11.1,0,2.4600000000000004,97.6,145,1.0
2022-02-26 20:40:00,11.1,0,2.47,97.6,145,1.0
2022-02-26 20:45:00,11.0,0,2.47,97.7,145,1.0
2022-02-26 20:50:00,11.0,0,2.47,97.7,145,1.0
2022-02-26 20:55:00,11.0,0,2.4800000000000004,97.7,145,1.0
2022-02-26 21:00:00,11.0,0,2.4800000000000004,97.7,145,1.0
2022-02-26 21:05:00,11.0,0,2.4800000000000004,97.7,144,1.1
2022-02-26 21:10:00,11.0,0,2.4800000000000004,97.7,144,1.1
2022-02-26 21:15:00,11.0,0,2.4800000000000004,97.6,143,1.1
2022-02-26 21:20:00,11.0,0,2.4800000000000004,97.6,143,1.1
2022-02-26 21:25:00,11.0,0,2.4800000000000004,97.6,142,1.1
2022-02-26 21:30:00,11.0,0,2.4800000000000004,97.5,142,1.1
2022-02-26 21:35:00,11.0,0,2.4800000000000004,97.5,141,1.1
2022-02-26 21:40:00,11.1,0,2.4800000000000004,97.5,141,1.1
2022-02-26 21:45:00,11.1,0,2.4800000000000004,97.4,140,1.1
2022-02-26 21:50:00,11.1,0,2.4800000000000004,97.4,140,1.2
2022-02-26 21:55:00,11.1,0,2.4800000000000004,97.4,140,1.2
2022-02-26 22:00:00,11.1,0,2.4800000000000004,97.4,140,1.2
2022-02-26 22:05:00,11.1,0,2.4800000000000004,97.4,140,1.1
2022-02-26 22:10:00,11.1,0,2.4800000000000004,97.4,141,1.1
2022-02-26 22:15:00,11.1,0,2.4800000000000004,97.4,141,1.1
2022-02-26 22:20:00,11.1,0,2.4800000000000004,97.4,142,1.1
2022-02-26 22:25:00,11.1,0,2.4800000000000004,97.4,142,1.1
2022-02-26 22:30:00,11.1,0,2.4800000000000004,97.4,143,1.1
2022-02-26 22:35:00,11.1,0,2.4800000000000004,97.4,144,1.0
2022-02-26 22:40:00,11.1,0,2.4800000000000004,97.4,144,1.0
2022-02-26 22:45:00,11.1,0,2.4800000000000004,97.4,145,1.0
2022-02-26 22:50:00,11.1,0,2.4800000000000004,97.4,146,1.0
2022-02-26 22:55:00,11.1,0,2.4800000000000004,97.4,147,1.0
2022-02-26 23:00:00,11.1,0,2.4800000000000004,97.4,148,1.0
2022-02-26 23:05:00,11.1,0,2.4800000000000004,97.4,150,0.9
2022-02-26 23:10:00,11.1,0,2.4800000000000004,97.4,152,0.9
2022-02-26 23:15:00,11.1,0,2.47,97.4,154,0.9
2022-02-26 23:20:00,11.1,0,2.47,97.4,157,0.9
2022-02-26 23:25:00,11.0,0,2.47,97.4,159,0.9
2022-02-26 23:30:00,11.0,0,2.47,97.4,161,0.9
2022-02-26 23:35:00,11.0,0,2.47,97.4,164,0.9
2022-02-26 23:40:00,11.0,0,2.47,97.4,166,0.9
2022-02-26 23:45:00,11.0,0,2.47,97.4,168,0.9
2022-02-26 23:50:00,11.0,0,2.47,97.4,171,0.9
2022-02-26 23:55:00,11.0,0,2.47,97.4,172,0.8
2022-02-27 00:00:00,11.0,0,2.47,97.4,172,0.8
2022-02-27 00:05:00,11.0,0,2.47,97.4,171,0.8
2022-02-27 00:10:00,10.9,0,2.47,97.4,168,0.7
2022-02-27 00:15:00,10.9,0,2.4600000000000004,97.4,165,0.7
2022-02-27 00:20:00,10.9,0,2.4600000000000004,97.4,161,0.6
2022-02-27 00:25:00,10.9,0,2.4600000000000004,97.4,156,0.6
2022-02-27 00:30:00,10.8,0,2.4600000000000004,97.4,151,0.5
2022-02-27 00:35:00,10.8,0,2.4600000000000004,97.4,145,0.5
2022-02-27 00:40:00,10.8,0,2.4600000000000004,97.4,138,0.4
2022-02-27 00:45:00,10.8,0,2.4600000000000004,97.4,130,0.4
2022-02-27 00:50:00,10.7,0,2.4600000000000004,97.4,121,0.4
2022-02-27 00:55:00,10.7,0,2.4600000000000004,97.4,115,0.4
2022-02-27 01:00:00,10.7,0,2.4600000000000004,97.4,112,0.4
2022-02-27 01:05:00,10.7,0,2.45,97.5,112,0.4
2022-02-27 01:10:00,10.6,0,2.45,97.5,115,0.4
2022-02-27 01:15:00,10.6,0,2.45,97.5,118,0.4
2022-02-27 01:20:00,10.6,0,2.45,97.6,121,0.4
2022-02-27 01:25:00,10.6,0,2.45,97.6,124,0.4
2022-02-27 01:30:00,10.6,0,2.45,97.7,127,0.4
2022-02-27 01:35:00,10.6,0,2.44,97.7,130,0.4
2022-02-27 01:40:00,10.5,0,2.44,97.8,133,0.4
2022-02-27 01:45:00,10.5,0,2.44,97.8,136,0.4
2022-02-27 01:50:00,10.5,0,2.44,97.9,139,0.4
2022-02-27 01:55:00,10.5,0,2.44,97.9,141,0.4
2022-02-27 02:00:00,10.5,0,2.44,97.9,142,0.4
2022-02-27 02:05:00,10.5,0,2.43,97.9,142,0.4
2022-02-27 02:10:00,10.5,0,2.43,97.9,141,0.4
2022-02-27 02:15:00,10.5,0,2.43,97.9,140,0.4
2022-02-27 02:20:00,10.5,0,2.43,97.9,139,0.4
2022-02-27 02:25:00,10.5,0,2.43,97.8,139,0.5
2022-02-27 02:30:00,10.5,0,2.43,97.8,138,0.5
2022-02-27 02:35:00,10.5,0,2.42,97.8,137,0.5
2022-02-27 02:40:00,10.5,0,2.42,97.8,137,0.5
2022-02-27 02:45:00,10.5,0,2.42,97.8,136,0.5
2022-02-27 02:50:00,10.5,0,2.42,97.8,136,0.5
2022-02-27 02:55:00,10.5,0,2.42,97.8,134,0.6
2022-02-27 03:00:00,10.5,0,2.42,97.7,132,0.6
2022-02-27 03:05:00,10.5,0,2.41,97.7,130,0.6
2022-02-27 03:10:00,10.5,0,2.41,97.6,127,0.6
2022-02-27 03:15:00,10.5,0,2.41,97.5,124,0.7
2022-02-27 03:20:00,10.5,0,2.41,97.5,121,0.7
2022-02-27 03:25:00,10.5,0,2.41,97.4,119,0.7
2022-02-27 03:30:00,10.5,0,2.41,97.3,117,0.7
2022-02-27 03:35:00,10.5,0,2.4000000000000004,97.3,115,0.8
2022-02-27 03:40:00,10.5,0,2.4000000000000004,97.2,113,0.8
2022-02-27 03:45:00,10.5,0,2.4000000000000004,97.1,111,0.8
2022-02-27 03:50:00,10.5,0,2.4000000000000004,97.1,110,0.9
2022-02-27 03:55:00,10.5,0,2.4000000000000004,97.0,108,0.9
2022-02-27 04:00:00,10.4,0,2.4000000000000004,97.0,106,0.9
2022-02-27 04:05:00,10.4,0,2.4000000000000004,97.0,104,0.9
2022-02-27 04:10:00,10.4,0,2.4000000000000004,97.0,102,0.8
2022-02-27 04:15:00,10.4,0,2.4000000000000004,97.1,99,0.8
2022-02-27 04:20:00,10.4,0,2.4000000000000004,97.1,97,0.8
2022-02-27 04:25:00,10.4,0,2.4000000000000004,97.1,94,0.7
2022-02-27 04:30:00,10.4,0,2.4000000000000004,97.1,90,0.7
2022-02-27 04:35:00,10.4,0,2.4000000000000004,97.2,87,0.7
2022-02-27 04:40:00,10.4,0,2.4000000000000004,97.2,83,0.7
2022-02-27 04:45:00,10.4,0,2.39,97.2,79,0.6
2022-02-27 04:50:00,10.4,0,2.39,97.2,75,0.6
2022-02-27 04:55:00,10.4,0,2.39,97.3,74,0.6
2022-02-27 05:00:00,10.4,0,2.39,97.3,74,0.6
2022-02-27 05:05:00,10.4,0,2.39,97.3,76,0.6
2022-02-27 05:10:00,10.4,0,2.39,97.4,81,0.6
2022-02-27 05:15:00,10.4,0,2.39,97.4,86,0.5
2022-02-27 05:20:00,10.4,0,2.39,97.5,91,0.5
2022-02-27 05:25:00,10.3,0,2.39,97.5,97,0.5
2022-02-27 05:30:00,10.3,0,2.39,97.5,102,0.5
2022-02-27 05:35:00,10.3,0,2.39,97.6,107,0.5
2022-02-27 05:40:00,10.3,0,2.39,97.6,112,0.5
2022-02-27 05:45:00,10.3,0,2.39,97.7,117,0.6
2022-02-27 05:50:00,10.3,0,2.39,97.7,122,0.6
2022-02-27 05:55:00,10.3,0,2.3800000000000003,97.7,126,0.6
2022-02-27 06:00:00,10.3,0,2.3800000000000003,97.7,129,0.6
2022-02-27 06:05:00,10.3,0,2.3800000000000003,97.6,132,0.6
2022-02-27 06:10:00,10.4,0,2.3800000000000003,97.5,135,0.6
2022-02-27 06:15:00,10.4,1,2.3800000000000003,97.4,138,0.6
2022-02-27 06:20:00,10.4,2,2.3800000000000003,97.3,140,0.6
2022-02-27 06:25:00,10.4,7,2.3800000000000003,97.2,143,0.6
2022-02-27 06:30:00,10.4,16,2.3800000000000003,97.1,146,0.6
2022-02-27 06:35:00,10.5,29,2.37,97.0,149,0.6
2022-02-27 06:40:00,10.5,46,2.37,96.9,152,0.6
2022-02-27 06:45:00,10.5,65,2.37,96.8,154,0.6
2022-02-27 06:50:00,10.5,86,2.37,96.7,157,0.6
2022-02-27 06:55:00,10.6,106,2.37,96.7,158,0.6
2022-02-27 07:00:00,10.6,124,2.37,96.6,158,0.6
2022-02-27 07:05:00,10.6,145,2.37,96.5,156,0.6
2022-02-27 07:10:00,10.7,168,2.37,96.5,152,0.6
2022-02-27 07:15:00,10.7,180,2.37,96.4,149,0.6
2022-02-27 07:20:00,10.8,186,2.37,96.4,146,0.7
2022-02-27 07:25:00,10.8,195,2.37,96.3,143,0.7
2022-02-27 07:30:00,10.8,205,2.37,96.3,140,0.7
2022-02-27 07:35:00,10.9,219,2.37,96.2,138,0.7
2022-02-27 07:40:00,10.9,234,2.3800000000000003,96.2,135,0.7
2022-02-27 07:45:00,11.0,243,2.3800000000000003,96.1,133,0.7
2022-02-27 07:50:00,11.0,247,2.3800000000000003,96.1,131,0.8
2022-02-27 07:55:00,11.1,257,2.3800000000000003,96.0,129,0.8
2022-02-27 08:00:00,11.1,273,2.3800000000000003,95.9,128,0.8
2022-02-27 08:05:00,11.1,297,2.3800000000000003,95.8,128,0.8
2022-02-27 08:10:00,11.2,326,2.3800000000000003,95.6,129,0.8
2022-02-27 08:15:00,11.2,312,2.3800000000000003,95.5,129,0.8
2022-02-27 08:20:00,11.2,268,2.37,95.3,129,0.8
2022-02-27 08:25:00,11.3,301,2.37,95.2,130,0.7
2022-02-27 08:30:00,11.3,385,2.37,95.0,130,0.7
2022-02-27 08:35:00,11.3,370,2.37,94.9,130,0.7
2022-02-27 08:40:00,11.4,289,2.37,94.7,131,0.7
2022-02-27 08:45:00,11.4,291,2.37,94.6,131,0.7
2022-02-27 08:50:00,11.4,349,2.37,94.5,131,0.7
2022-02-27 08:55:00,11.4,404,2.37,94.4,132,0.7
2022-02-27 09:00:00,11.5,458,2.37,94.3,133,0.7
2022-02-27 09:05:00,11.5,439,2.37,94.3,134,0.7
2022-02-27 09:10:00,11.5,372,2.37,94.4,136,0.6
2022-02-27 09:15:00,11.5,355,2.37,94.4,138,0.6
2022-02-27 09:20:00,11.5,372,2.37,94.5,140,0.6
2022-02-27 09:25:00,11.5,348,2.37,94.5,143,0.6
2022-02-27 09:30:00,11.5,296,2.37,94.6,145,0.6
2022-02-27 09:35:00,11.5,325,2.37,94.6,147,0.6
